x,u
4.456,19.7816
4.458,19.7993
4.46,19.817
4.462,19.8347
4.464,19.8524
4.466,19.8701
4.468,19.8878
4.47,19.9055
4.472,19.9232
4.474,19.941
4.476,19.9587
4.478,19.9765
4.48,19.9943
4.482,20.012
4.484,20.0298
4.486,20.0476
4.488,20.0654
4.49,20.0832
4.492,20.101
4.494,20.1188
4.496,20.1366
4.498,20.1545
4.5,20.1723
4.502,20.1902
4.504,20.208
4.506,20.2259
4.508,20.2438
4.51,20.2616
4.512,20.2795
4.514,20.2974
4.516,20.3153
4.518,20.3332
4.52,20.3512
4.522,20.3691
4.524,20.387
4.526,20.405
4.528,20.4229
4.53,20.4409
4.532,20.4588
4.534,20.4768
4.536,20.4948
4.538,20.5128
4.54,20.5308
4.542,20.5488
4.544,20.5668
4.546,20.5848
4.548,20.6028
4.55,20.6208
4.552,20.6389
4.554,20.6569
4.556,20.675
4.558,20.6931
4.56,20.7111
4.562,20.7292
4.564,20.7473
4.566,20.7654
4.568,20.7835
4.57,20.8016
4.572,20.8197
4.574,20.8378
4.576,20.856
4.578,20.8741
4.58,20.8923
4.582,20.9104
4.584,20.9286
4.586,20.9467
4.588,20.9649
4.59,20.9831
4.592,21.0013
4.594,21.0195
4.596,21.0377
4.598,21.0559
4.6,21.0742
4.602,21.0924
4.604,21.1106
4.606,21.1289
4.608,21.1471
4.61,21.1654
4.612,21.1837
4.614,21.2019
4.616,21.2202
4.618,21.2385
4.62,21.2568
4.622,21.2751
4.624,21.2935
4.626,21.3118
4.628,21.3301
4.63,21.3484
4.632,21.3668
4.634,21.3851
4.636,21.4035
4.638,21.4219
4.64,21.4403
4.642,21.4586
4.644,21.477
4.646,21.4954
4.648,21.5138
4.65,21.5323
4.652,21.5507
4.654,21.5691
4.656,21.5876
4.658,21.606
4.66,21.6245
4.662,21.6429
4.664,21.6614
4.666,21.6799
4.668,21.6983
4.67,21.7168
4.672,21.7353
4.674,21.7538
4.676,21.7724
4.678,21.7909
4.68,21.8094
4.682,21.828
4.684,21.8465
4.686,21.865
4.688,21.8836
4.69,21.9022
4.692,21.9208
4.694,21.9393
4.696,21.9579
4.698,21.9765
4.7,21.9951
4.702,22.0137
4.704,22.0324
4.706,22.051
4.708,22.0696
4.71,22.0883
4.712,22.1069
4.714,22.1256
4.716,22.1443
4.718,22.1629
4.72,22.1816
4.722,22.2003
4.724,22.219
4.726,22.2377
4.728,22.2564
4.73,22.2751
4.732,22.2939
4.734,22.3126
4.736,22.3314
4.738,22.3501
4.74,22.3689
4.742,22.3876
4.744,22.4064
4.746,22.4252
4.748,22.444
4.75,22.4628
4.752,22.4816
4.754,22.5004
4.756,22.5192
4.758,22.538
4.76,22.5569
4.762,22.5757
4.764,22.5946
4.766,22.6134
4.768,22.6323
4.77,22.6512
4.772,22.67
4.774,22.6889
4.776,22.7078
4.778,22.7267
4.78,22.7456
4.782,22.7646
4.784,22.7835
4.786,22.8024
4.788,22.8214
4.79,22.8403
4.792,22.8593
4.794,22.8782
4.796,22.8972
4.798,22.9162
4.8,22.9352
4.802,22.9542
4.804,22.9732
4.806,22.9922
4.808,23.0112
4.81,23.0302
4.812,23.0492
4.814,23.0683
4.816,23.0873
4.818,23.1064
4.82,23.1254
4.822,23.1445
4.824,23.1636
4.826,23.1827
4.828,23.2018
4.83,23.2209
4.832,23.24
4.834,23.2591
4.836,23.2782
4.838,23.2973
4.84,23.3165
4.842,23.3356
4.844,23.3548
4.846,23.3739
4.848,23.3931
4.85,23.4123
4.852,23.4315
4.854,23.4507
4.856,23.4699
4.858,23.4891
4.86,23.5083
4.862,23.5275
4.864,23.5467
4.866,23.566
4.868,23.5852
4.87,23.6045
4.872,23.6237
4.874,23.643
4.876,23.6623
4.878,23.6815
4.88,23.7008
4.882,23.7201
4.884,23.7394
4.886,23.7587
4.888,23.7781
4.89,23.7974
4.892,23.8167
4.894,23.8361
4.896,23.8554
4.898,23.8748
4.9,23.8941
4.902,23.9135
4.904,23.9329
4.906,23.9523
4.908,23.9717
4.91,23.9911
4.912,24.0105
4.914,24.0299
4.916,24.0493
4.918,24.0688
4.92,24.0882
4.922,24.1076
4.924,24.1271
4.926,24.1466
4.928,24.166
4.93,24.1855
4.932,24.205
4.934,24.2245
4.936,24.244
4.938,24.2635
4.94,24.283
4.942,24.3025
4.944,24.3221
4.946,24.3416
4.948,24.3612
4.95,24.3807
4.952,24.4003
4.954,24.4198
4.956,24.4394
4.958,24.459
4.96,24.4786
4.962,24.4982
4.964,24.5178
4.966,24.5374
4.968,24.557
4.97,24.5766
4.972,24.5963
4.974,24.6159
4.976,24.6356
4.978,24.6552
4.98,24.6749
4.982,24.6946
4.984,24.7142
4.986,24.7339
4.988,24.7536
4.99,24.7733
4.992,24.793
4.994,24.8128
4.996,24.8325
4.998,24.8522
5,24.872
5.002,24.8917
5.004,24.9115
5.006,24.9312
5.008,24.951
5.01,24.9708
5.012,24.9906
5.014,25.0104
5.016,25.0302
5.018,25.05
5.02,25.0698
5.022,25.0896
5.024,25.1094
5.026,25.1293
5.028,25.1491
5.03,25.169
5.032,25.1888
5.034,25.2087
5.036,25.2286
5.038,25.2484
5.04,25.2683
5.042,25.2882
5.044,25.3081
5.046,25.3281
5.048,25.348
5.05,25.3679
5.052,25.3878
5.054,25.4078
5.056,25.4277
5.058,25.4477
5.06,25.4676
5.062,25.4876
5.064,25.5076
5.066,25.5276
5.068,25.5476
5.07,25.5676
5.072,25.5876
5.074,25.6076
5.076,25.6276
5.078,25.6477
5.08,25.6677
5.082,25.6877
5.084,25.7078
5.086,25.7279
5.088,25.7479
5.09,25.768
5.092,25.7881
5.094,25.8082
5.096,25.8283
5.098,25.8484
5.1,25.8685
5.102,25.8886
5.104,25.9087
5.106,25.9289
5.108,25.949
5.11,25.9692
5.112,25.9893
5.114,26.0095
5.116,26.0297
5.118,26.0499
5.12,26.07
5.122,26.0902
5.124,26.1104
5.126,26.1306
5.128,26.1509
5.13,26.1711
5.132,26.1913
5.134,26.2116
5.136,26.2318
5.138,26.2521
5.14,26.2723
5.142,26.2926
5.144,26.3129
5.146,26.3332
5.148,26.3534
5.15,26.3737
5.152,26.3941
5.154,26.4144
5.156,26.4347
5.158,26.455
5.16,26.4754
5.162,26.4957
5.164,26.516
5.166,26.5364
5.168,26.5568
5.17,26.5771
5.172,26.5975
5.174,26.6179
5.176,26.6383
5.178,26.6587
5.18,26.6791
5.182,26.6995
5.184,26.72
5.186,26.7404
5.188,26.7608
5.19,26.7813
5.192,26.8017
5.194,26.8222
5.196,26.8427
5.198,26.8631
5.2,26.8836
5.202,26.9041
5.204,26.9246
5.206,26.9451
5.208,26.9656
5.21,26.9861
5.212,27.0067
5.214,27.0272
5.216,27.0478
5.218,27.0683
5.22,27.0889
5.222,27.1094
5.224,27.13
5.226,27.1506
5.228,27.1712
5.23,27.1918
5.232,27.2124
5.234,27.233
5.236,27.2536
5.238,27.2742
5.24,27.2948
5.242,27.3155
5.244,27.3361
5.246,27.3568
5.248,27.3774
5.25,27.3981
5.252,27.4188
5.254,27.4395
5.256,27.4602
5.258,27.4808
5.26,27.5016
5.262,27.5223
5.264,27.543
5.266,27.5637
5.268,27.5844
5.27,27.6052
5.272,27.6259
5.274,27.6467
5.276,27.6675
5.278,27.6882
5.28,27.709
5.282,27.7298
5.284,27.7506
5.286,27.7714
5.288,27.7922
5.29,27.813
5.292,27.8338
5.294,27.8546
5.296,27.8755
5.298,27.8963
5.3,27.9172
5.302,27.938
5.304,27.9589
5.306,27.9798
5.308,28.0007
5.31,28.0215
5.312,28.0424
5.314,28.0633
5.316,28.0842
5.318,28.1052
5.32,28.1261
5.322,28.147
5.324,28.168
5.326,28.1889
5.328,28.2099
5.33,28.2308
5.332,28.2518
5.334,28.2728
5.336,28.2937
5.338,28.3147
5.34,28.3357
5.342,28.3567
5.344,28.3777
5.346,28.3988
5.348,28.4198
5.35,28.4408
5.352,28.4619
5.354,28.4829
5.356,28.504
5.358,28.525
5.36,28.5461
5.362,28.5672
5.364,28.5883
5.366,28.6093
5.368,28.6304
5.37,28.6515
5.372,28.6727
5.374,28.6938
5.376,28.7149
5.378,28.736
5.38,28.7572
5.382,28.7783
5.384,28.7995
5.386,28.8207
5.388,28.8418
5.39,28.863
5.392,28.8842
5.394,28.9054
5.396,28.9266
5.398,28.9478
5.4,28.969
5.402,28.9902
5.404,29.0115
5.406,29.0327
5.408,29.0539
5.41,29.0752
5.412,29.0964
5.414,29.1177
5.416,29.139
5.418,29.1603
5.42,29.1815
5.422,29.2028
5.424,29.2241
5.426,29.2454
5.428,29.2668
5.43,29.2881
5.432,29.3094
5.434,29.3308
5.436,29.3521
5.438,29.3735
5.44,29.3948
5.442,29.4162
5.444,29.4375
5.446,29.4589
5.448,29.4803
5.45,29.5017
5.452,29.5231
5.454,29.5445
5.456,29.5659
5.458,29.5874
5.46,29.6088
5.462,29.6302
5.464,29.6517
5.466,29.6731
5.468,29.6946
5.47,29.7161
5.472,29.7375
5.474,29.759
5.476,29.7805
5.478,29.802
5.48,29.8235
5.482,29.845
5.484,29.8665
5.486,29.888
5.488,29.9096
5.49,29.9311
5.492,29.9527
5.494,29.9742
5.496,29.9958
5.498,30.0173
5.5,30.0389
5.502,30.0605
5.504,30.0821
5.506,30.1037
5.508,30.1253
5.51,30.1469
5.512,30.1685
5.514,30.1901
5.516,30.2118
5.518,30.2334
5.52,30.2551
5.522,30.2767
5.524,30.2984
5.526,30.32
5.528,30.3417
5.53,30.3634
5.532,30.3851
5.534,30.4068
5.536,30.4285
5.538,30.4502
5.54,30.4719
5.542,30.4936
5.544,30.5154
5.546,30.5371
5.548,30.5588
5.55,30.5806
5.552,30.6024
5.554,30.6241
5.556,30.6459
5.558,30.6677
5.56,30.6895
5.562,30.7113
5.564,30.7331
5.566,30.7549
5.568,30.7767
5.57,30.7985
5.572,30.8203
5.574,30.8422
5.576,30.864
5.578,30.8859
5.58,30.9077
5.582,30.9296
5.584,30.9515
5.586,30.9734
5.588,30.9952
5.59,31.0171
5.592,31.039
5.594,31.061
5.596,31.0829
5.598,31.1048
5.6,31.1267
5.602,31.1487
5.604,31.1706
5.606,31.1926
5.608,31.2145
5.61,31.2365
5.612,31.2584
5.614,31.2804
5.616,31.3024
5.618,31.3244
5.62,31.3464
5.622,31.3684
5.624,31.3904
5.626,31.4125
5.628,31.4345
5.63,31.4565
5.632,31.4786
5.634,31.5006
5.636,31.5227
5.638,31.5447
5.64,31.5668
5.642,31.5889
5.644,31.611
5.646,31.6331
5.648,31.6552
5.65,31.6773
5.652,31.6994
5.654,31.7215
5.656,31.7436
5.658,31.7658
5.66,31.7879
5.662,31.81
5.664,31.8322
5.666,31.8544
5.668,31.8765
5.67,31.8987
5.672,31.9209
5.674,31.9431
5.676,31.9653
5.678,31.9875
5.68,32.0097
5.682,32.0319
5.684,32.0541
5.686,32.0764
5.688,32.0986
5.69,32.1209
5.692,32.1431
5.694,32.1654
5.696,32.1876
5.698,32.2099
5.7,32.2322
5.702,32.2545
5.704,32.2768
5.706,32.2991
5.708,32.3214
5.71,32.3437
5.712,32.366
5.714,32.3884
5.716,32.4107
5.718,32.433
5.72,32.4554
5.722,32.4777
5.724,32.5001
5.726,32.5225
5.728,32.5449
5.73,32.5672
5.732,32.5896
5.734,32.612
5.736,32.6344
5.738,32.6568
5.74,32.6793
5.742,32.7017
5.744,32.7241
5.746,32.7466
5.748,32.769
5.75,32.7915
5.752,32.8139
5.754,32.8364
5.756,32.8589
5.758,32.8814
5.76,32.9038
5.762,32.9263
5.764,32.9488
5.766,32.9714
5.768,32.9939
5.77,33.0164
5.772,33.0389
5.774,33.0615
5.776,33.084
5.778,33.1066
5.78,33.1291
5.782,33.1517
5.784,33.1743
5.786,33.1968
5.788,33.2194
5.79,33.242
5.792,33.2646
5.794,33.2872
5.796,33.3098
5.798,33.3324
5.8,33.3551
5.802,33.3777
5.804,33.4004
5.806,33.423
5.808,33.4457
5.81,33.4683
5.812,33.491
5.814,33.5137
5.816,33.5363
5.818,33.559
5.82,33.5817
5.822,33.6044
5.824,33.6271
5.826,33.6498
5.828,33.6726
5.83,33.6953
5.832,33.718
5.834,33.7408
5.836,33.7635
5.838,33.7863
5.84,33.809
5.842,33.8318
5.844,33.8546
5.846,33.8774
5.848,33.9002
5.85,33.923
5.852,33.9458
5.854,33.9686
5.856,33.9914
5.858,34.0142
5.86,34.0371
5.862,34.0599
5.864,34.0827
5.866,34.1056
5.868,34.1285
5.87,34.1513
5.872,34.1742
5.874,34.1971
5.876,34.22
5.878,34.2428
5.88,34.2657
5.882,34.2887
5.884,34.3116
5.886,34.3345
5.888,34.3574
5.89,34.3803
5.892,34.4033
5.894,34.4262
5.896,34.4492
5.898,34.4721
5.9,34.4951
5.902,34.5181
5.904,34.5411
5.906,34.5641
5.908,34.587
5.91,34.61
5.912,34.6331
5.914,34.6561
5.916,34.6791
5.918,34.7021
5.92,34.7252
5.922,34.7482
5.924,34.7712
5.926,34.7943
5.928,34.8174
5.93,34.8404
5.932,34.8635
5.934,34.8866
5.936,34.9097
5.938,34.9328
5.94,34.9559
5.942,34.979
5.944,35.0021
5.946,35.0252
5.948,35.0483
5.95,35.0715
5.952,35.0946
5.954,35.1178
5.956,35.1409
5.958,35.1641
5.96,35.1872
5.962,35.2104
5.964,35.2336
5.966,35.2568
5.968,35.28
5.97,35.3032
5.972,35.3264
5.974,35.3496
5.976,35.3728
5.978,35.3961
5.98,35.4193
5.982,35.4425
5.984,35.4658
5.986,35.489
5.988,35.5123
5.99,35.5356
5.992,35.5588
5.994,35.5821
5.996,35.6054
5.998,35.6287
6,35.652
6.002,35.6753
6.004,35.6986
6.006,35.7219
6.008,35.7453
6.01,35.7686
6.012,35.7919
6.014,35.8153
6.016,35.8386
6.018,35.862
6.02,35.8854
6.022,35.9087
6.024,35.9321
6.026,35.9555
6.028,35.9789
6.03,36.0023
6.032,36.0257
6.034,36.0491
6.036,36.0725
6.038,36.096
6.04,36.1194
6.042,36.1428
6.044,36.1663
6.046,36.1897
6.048,36.2132
6.05,36.2367
6.052,36.2601
6.054,36.2836
6.056,36.3071
6.058,36.3306
6.06,36.3541
6.062,36.3776
6.064,36.4011
6.066,36.4246
6.068,36.4481
6.07,36.4717
6.072,36.4952
6.074,36.5187
6.076,36.5423
6.078,36.5659
6.08,36.5894
6.082,36.613
6.084,36.6366
6.086,36.6601
6.088,36.6837
6.09,36.7073
6.092,36.7309
6.094,36.7545
6.096,36.7781
6.098,36.8018
6.1,36.8254
6.102,36.849
6.104,36.8727
6.106,36.8963
6.108,36.92
6.11,36.9436
6.112,36.9673
6.114,36.991
6.116,37.0147
6.118,37.0383
6.12,37.062
6.122,37.0857
6.124,37.1094
6.126,37.1331
6.128,37.1569
6.13,37.1806
6.132,37.2043
6.134,37.2281
6.136,37.2518
6.138,37.2755
6.14,37.2993
6.142,37.3231
6.144,37.3468
6.146,37.3706
6.148,37.3944
6.15,37.4182
6.152,37.442
6.154,37.4658
6.156,37.4896
6.158,37.5134
6.16,37.5372
6.162,37.561
6.164,37.5849
6.166,37.6087
6.168,37.6326
6.17,37.6564
6.172,37.6803
6.174,37.7041
6.176,37.728
6.178,37.7519
6.18,37.7758
6.182,37.7997
6.184,37.8236
6.186,37.8475
6.188,37.8714
6.19,37.8953
6.192,37.9192
6.194,37.9431
6.196,37.9671
6.198,37.991
6.2,38.015
6.202,38.0389
6.204,38.0629
6.206,38.0868
6.208,38.1108
6.21,38.1348
6.212,38.1588
6.214,38.1828
6.216,38.2068
6.218,38.2308
6.22,38.2548
6.222,38.2788
6.224,38.3028
6.226,38.3268
6.228,38.3509
6.23,38.3749
6.232,38.399
6.234,38.423
6.236,38.4471
6.238,38.4711
6.24,38.4952
6.242,38.5193
6.244,38.5434
6.246,38.5675
6.248,38.5916
6.25,38.6157
6.252,38.6398
6.254,38.6639
6.256,38.688
6.258,38.7121
6.26,38.7363
6.262,38.7604
6.264,38.7846
6.266,38.8087
6.268,38.8329
6.27,38.857
6.272,38.8812
6.274,38.9054
6.276,38.9296
6.278,38.9538
6.28,38.9779
6.282,39.0022
6.284,39.0264
6.286,39.0506
6.288,39.0748
6.29,39.099
6.292,39.1233
6.294,39.1475
6.296,39.1717
6.298,39.196
6.3,39.2202
6.302,39.2445
6.304,39.2688
6.306,39.2931
6.308,39.3173
6.31,39.3416
6.312,39.3659
6.314,39.3902
6.316,39.4145
6.318,39.4388
6.32,39.4632
6.322,39.4875
6.324,39.5118
6.326,39.5362
6.328,39.5605
6.33,39.5848
6.332,39.6092
6.334,39.6336
6.336,39.6579
6.338,39.6823
6.34,39.7067
6.342,39.7311
6.344,39.7555
6.346,39.7799
6.348,39.8043
6.35,39.8287
6.352,39.8531
6.354,39.8775
6.356,39.9019
6.358,39.9264
6.36,39.9508
6.362,39.9752
6.364,39.9997
6.366,40.0242
6.368,40.0486
6.37,40.0731
6.372,40.0976
6.374,40.122
6.376,40.1465
6.378,40.171
6.38,40.1955
6.382,40.22
6.384,40.2445
6.386,40.2691
6.388,40.2936
6.39,40.3181
6.392,40.3426
6.394,40.3672
6.396,40.3917
6.398,40.4163
6.4,40.4408
6.402,40.4654
6.404,40.49
6.406,40.5146
6.408,40.5391
6.41,40.5637
6.412,40.5883
6.414,40.6129
6.416,40.6375
6.418,40.6621
6.42,40.6868
6.422,40.7114
6.424,40.736
6.426,40.7606
6.428,40.7853
6.43,40.8099
6.432,40.8346
6.434,40.8592
6.436,40.8839
6.438,40.9086
6.44,40.9333
6.442,40.9579
6.444,40.9826
6.446,41.0073
6.448,41.032
6.45,41.0567
6.452,41.0814
6.454,41.1062
6.456,41.1309
6.458,41.1556
6.46,41.1803
6.462,41.2051
6.464,41.2298
6.466,41.2546
6.468,41.2793
6.47,41.3041
6.472,41.3289
6.474,41.3536
6.476,41.3784
6.478,41.4032
6.48,41.428
6.482,41.4528
6.484,41.4776
6.486,41.5024
6.488,41.5272
6.49,41.5521
6.492,41.5769
6.494,41.6017
6.496,41.6266
6.498,41.6514
6.5,41.6762
6.502,41.7011
6.504,41.726
6.506,41.7508
6.508,41.7757
6.51,41.8006
6.512,41.8255
6.514,41.8504
6.516,41.8752
6.518,41.9001
6.52,41.9251
6.522,41.95
6.524,41.9749
6.526,41.9998
6.528,42.0247
6.53,42.0497
6.532,42.0746
6.534,42.0996
6.536,42.1245
6.538,42.1495
6.54,42.1744
6.542,42.1994
6.544,42.2244
6.546,42.2494
6.548,42.2743
6.55,42.2993
6.552,42.3243
6.554,42.3493
6.556,42.3743
6.558,42.3993
6.56,42.4244
6.562,42.4494
6.564,42.4744
6.566,42.4995
6.568,42.5245
6.57,42.5495
6.572,42.5746
6.574,42.5997
6.576,42.6247
6.578,42.6498
6.58,42.6749
6.582,42.6999
6.584,42.725
6.586,42.7501
6.588,42.7752
6.59,42.8003
6.592,42.8254
6.594,42.8505
6.596,42.8757
6.598,42.9008
6.6,42.9259
6.602,42.951
6.604,42.9762
6.606,43.0013
6.608,43.0265
6.61,43.0516
6.612,43.0768
6.614,43.102
6.616,43.1271
6.618,43.1523
6.62,43.1775
6.622,43.2027
6.624,43.2279
6.626,43.2531
6.628,43.2783
6.63,43.3035
6.632,43.3287
6.634,43.3539
6.636,43.3792
6.638,43.4044
6.64,43.4296
6.642,43.4549
6.644,43.4801
6.646,43.5054
6.648,43.5306
6.65,43.5559
6.652,43.5812
6.654,43.6064
6.656,43.6317
6.658,43.657
6.66,43.6823
6.662,43.7076
6.664,43.7329
6.666,43.7582
6.668,43.7835
6.67,43.8088
6.672,43.8342
6.674,43.8595
6.676,43.8848
6.678,43.9101
6.68,43.9355
6.682,43.9608
6.684,43.9862
6.686,44.0116
6.688,44.0369
6.69,44.0623
6.692,44.0877
6.694,44.113
6.696,44.1384
6.698,44.1638
6.7,44.1892
6.702,44.2146
6.704,44.24
6.706,44.2654
6.708,44.2909
6.71,44.3163
6.712,44.3417
6.714,44.3671
6.716,44.3926
6.718,44.418
6.72,44.4435
6.722,44.4689
6.724,44.4944
6.726,44.5198
6.728,44.5453
6.73,44.5708
6.732,44.5963
6.734,44.6217
6.736,44.6472
6.738,44.6727
6.74,44.6982
6.742,44.7237
6.744,44.7492
6.746,44.7747
6.748,44.8003
6.75,44.8258
6.752,44.8513
6.754,44.8769
6.756,44.9024
6.758,44.9279
6.76,44.9535
6.762,44.979
6.764,45.0046
6.766,45.0302
6.768,45.0557
6.77,45.0813
6.772,45.1069
6.774,45.1325
6.776,45.1581
6.778,45.1837
6.78,45.2093
6.782,45.2349
6.784,45.2605
6.786,45.2861
6.788,45.3117
6.79,45.3373
6.792,45.363
6.794,45.3886
6.796,45.4142
6.798,45.4399
6.8,45.4655
6.802,45.4912
6.804,45.5168
6.806,45.5425
6.808,45.5682
6.81,45.5938
6.812,45.6195
6.814,45.6452
6.816,45.6709
6.818,45.6966
6.82,45.7223
6.822,45.748
6.824,45.7737
6.826,45.7994
6.828,45.8251
6.83,45.8508
6.832,45.8766
6.834,45.9023
6.836,45.928
6.838,45.9538
6.84,45.9795
6.842,46.0053
6.844,46.031
6.846,46.0568
6.848,46.0825
6.85,46.1083
6.852,46.1341
6.854,46.1599
6.856,46.1856
6.858,46.2114
6.86,46.2372
6.862,46.263
6.864,46.2888
6.866,46.3146
6.868,46.3404
6.87,46.3663
6.872,46.3921
6.874,46.4179
6.876,46.4437
6.878,46.4696
6.88,46.4954
6.882,46.5213
6.884,46.5471
6.886,46.573
6.888,46.5988
6.89,46.6247
6.892,46.6505
6.894,46.6764
6.896,46.7023
6.898,46.7282
6.9,46.7541
6.902,46.78
6.904,46.8058
6.906,46.8317
6.908,46.8577
6.91,46.8836
6.912,46.9095
6.914,46.9354
6.916,46.9613
6.918,46.9872
6.92,47.0132
6.922,47.0391
6.924,47.065
6.926,47.091
6.928,47.1169
6.93,47.1429
6.932,47.1689
6.934,47.1948
6.936,47.2208
6.938,47.2468
6.94,47.2727
6.942,47.2987
6.944,47.3247
6.946,47.3507
6.948,47.3767
6.95,47.4027
6.952,47.4287
6.954,47.4547
6.956,47.4807
6.958,47.5067
6.96,47.5327
6.962,47.5588
6.964,47.5848
6.966,47.6108
6.968,47.6369
6.97,47.6629
6.972,47.6889
6.974,47.715
6.976,47.7411
6.978,47.7671
6.98,47.7932
6.982,47.8192
6.984,47.8453
6.986,47.8714
6.988,47.8975
6.99,47.9236
6.992,47.9496
6.994,47.9757
6.996,48.0018
6.998,48.0279
7,48.054
7.002,48.0802
7.004,48.1063
7.006,48.1324
7.008,48.1585
7.01,48.1846
7.012,48.2108
7.014,48.2369
7.016,48.263
7.018,48.2892
7.02,48.3153
7.022,48.3415
7.024,48.3676
7.026,48.3938
7.028,48.42
7.03,48.4461
7.032,48.4723
7.034,48.4985
7.036,48.5247
7.038,48.5508
7.04,48.577
7.042,48.6032
7.044,48.6294
7.046,48.6556
7.048,48.6818
7.05,48.708
7.052,48.7343
7.054,48.7605
7.056,48.7867
7.058,48.8129
7.06,48.8391
7.062,48.8654
7.064,48.8916
7.066,48.9179
7.068,48.9441
7.07,48.9704
7.072,48.9966
7.074,49.0229
7.076,49.0491
7.078,49.0754
7.08,49.1017
7.082,49.1279
7.084,49.1542
7.086,49.1805
7.088,49.2068
7.09,49.2331
7.092,49.2594
7.094,49.2856
7.096,49.3119
7.098,49.3382
7.1,49.3646
7.102,49.3909
7.104,49.4172
7.106,49.4435
7.108,49.4698
7.11,49.4962
7.112,49.5225
7.114,49.5488
7.116,49.5752
7.118,49.6015
7.12,49.6278
7.122,49.6542
7.124,49.6805
7.126,49.7069
7.128,49.7333
7.13,49.7596
7.132,49.786
7.134,49.8124
7.136,49.8387
7.138,49.8651
7.14,49.8915
7.142,49.9179
7.144,49.9443
7.146,49.9707
7.148,49.9971
7.15,50.0235
7.152,50.0499
7.154,50.0763
7.156,50.1027
7.158,50.1291
7.16,50.1555
7.162,50.1819
7.164,50.2084
7.166,50.2348
7.168,50.2612
7.17,50.2877
7.172,50.3141
7.174,50.3405
7.176,50.367
7.178,50.3934
7.18,50.4199
7.182,50.4463
7.184,50.4728
7.186,50.4993
7.188,50.5257
7.19,50.5522
7.192,50.5787
7.194,50.6052
7.196,50.6316
7.198,50.6581
7.2,50.6846
7.202,50.7111
7.204,50.7376
7.206,50.7641
7.208,50.7906
7.21,50.8171
7.212,50.8436
7.214,50.8701
7.216,50.8966
7.218,50.9231
7.22,50.9497
7.222,50.9762
7.224,51.0027
7.226,51.0292
7.228,51.0558
7.23,51.0823
7.232,51.1089
7.234,51.1354
7.236,51.162
7.238,51.1885
7.24,51.2151
7.242,51.2416
7.244,51.2682
7.246,51.2947
7.248,51.3213
7.25,51.3479
7.252,51.3744
7.254,51.401
7.256,51.4276
7.258,51.4542
7.26,51.4808
7.262,51.5074
7.264,51.5339
7.266,51.5605
7.268,51.5871
7.27,51.6137
7.272,51.6403
7.274,51.6669
7.276,51.6936
7.278,51.7202
7.28,51.7468
7.282,51.7734
7.284,51.8
7.286,51.8266
7.288,51.8533
7.29,51.8799
7.292,51.9065
7.294,51.9332
7.296,51.9598
7.298,51.9864
7.3,52.0131
7.302,52.0397
7.304,52.0664
7.306,52.093
7.308,52.1197
7.31,52.1464
7.312,52.173
7.314,52.1997
7.316,52.2264
7.318,52.253
7.32,52.2797
7.322,52.3064
7.324,52.3331
7.326,52.3597
7.328,52.3864
7.33,52.4131
7.332,52.4398
7.334,52.4665
7.336,52.4932
7.338,52.5199
7.34,52.5466
7.342,52.5733
7.344,52.6
7.346,52.6267
7.348,52.6534
7.35,52.6801
7.352,52.7068
7.354,52.7336
7.356,52.7603
7.358,52.787
7.36,52.8137
7.362,52.8405
7.364,52.8672
7.366,52.8939
7.368,52.9207
7.37,52.9474
7.372,52.9742
7.374,53.0009
7.376,53.0276
7.378,53.0544
7.38,53.0811
7.382,53.1079
7.384,53.1347
7.386,53.1614
7.388,53.1882
7.39,53.2149
7.392,53.2417
7.394,53.2685
7.396,53.2953
7.398,53.322
7.4,53.3488
7.402,53.3756
7.404,53.4024
7.406,53.4291
7.408,53.4559
7.41,53.4827
7.412,53.5095
7.414,53.5363
7.416,53.5631
7.418,53.5899
7.42,53.6167
7.422,53.6435
7.424,53.6703
7.426,53.6971
7.428,53.7239
7.43,53.7507
7.432,53.7775
7.434,53.8044
7.436,53.8312
7.438,53.858
7.44,53.8848
7.442,53.9116
7.444,53.9385
7.446,53.9653
7.448,53.9921
7.45,54.0189
7.452,54.0458
7.454,54.0726
7.456,54.0995
7.458,54.1263
7.46,54.1531
7.462,54.18
7.464,54.2068
7.466,54.2337
7.468,54.2605
7.47,54.2874
7.472,54.3142
7.474,54.3411
7.476,54.3679
7.478,54.3948
7.48,54.4217
7.482,54.4485
7.484,54.4754
7.486,54.5023
7.488,54.5291
7.49,54.556
7.492,54.5829
7.494,54.6098
7.496,54.6366
7.498,54.6635
7.5,54.6904
7.502,54.7173
7.504,54.7441
7.506,54.771
7.508,54.7979
7.51,54.8248
7.512,54.8517
7.514,54.8786
7.516,54.9055
7.518,54.9324
7.52,54.9593
7.522,54.9862
7.524,55.0131
7.526,55.04
7.528,55.0669
7.53,55.0938
7.532,55.1207
7.534,55.1476
7.536,55.1745
7.538,55.2014
7.54,55.2283
7.542,55.2552
7.544,55.2822
7.546,55.3091
7.548,55.336
7.55,55.3629
7.552,55.3898
7.554,55.4168
7.556,55.4437
7.558,55.4706
7.56,55.4975
7.562,55.5245
7.564,55.5514
7.566,55.5783
7.568,55.6053
7.57,55.6322
7.572,55.6591
7.574,55.6861
7.576,55.713
7.578,55.7399
7.58,55.7669
7.582,55.7938
7.584,55.8208
7.586,55.8477
7.588,55.8747
7.59,55.9016
7.592,55.9286
7.594,55.9555
7.596,55.9825
7.598,56.0094
